text,label
just forget it I'm going to change Pharmacy for PLAN B ONE-STEP TAB and ABIRATERONE ACETATE TAB,external_rx_transfer
I'll wait on hold until you're free.  and if it takes too long I'll hang up.,hold_on
I want to go to the store at SACRAMENTO city can you tell me the directions,store_directions
Say what?,rephrase
I like to ccreate schedule a Dtap DT  vaccine appointment,create_vaccine_appointment
door yeah,thank
um that's everything thank you,thank
I need to talk to the store about getting MEDPURA HYDROSEPTINE OIN and CLINPRO 5000 PST in JACKSONVILLE.,store_connect
I'll call back what time after lunch they come back store at 20024 zicode,store_hours
UROCIT-K 10 TAB and ERYTHROMYCIN TAB appropriate?,drug_usage
Can I get the Polio  vaccine at your store?,available_vaccine
question about drug interactions for PROVIGIL TAB and ASPERCREME ARTHRITIS PAIN RELIEVER GEL?,drug_interactions
I need to change my I need to change my RSV-(Respiratory Syncytial Virus)  vaccine appointment,cancel_vaccine_appointment
yes but MIAMI BEACH time the store is open time zone,store_timezone
Why could TRACLEER TAB and GNP CALCIUM 600 +D3 TAB not be filled?,rx_action_notes_status
need to request a transfer for OYSTER SHELL CALCIUM 500+D CHW and DACARBAZINE INJ,internal_rx_transfer
Can I cancel my Dtap DT  vaccine appointment at the point of service plan?,cancel_vaccine_appointment
Cancel an order for the LAMICTAL ODT ODT and EQ FAMOTIDINE MAXIMUM STRENGTH TAB?,rx_cancel
I wish to know if you carry the Meningitis-(Group B)  vaccine,available_vaccine
I need my ZOFRAN TAB and BARD RUBBER UTILTY CATHETER/8 FRENCH MIS prescription soon  I need it today,rx_expedite
Can you give me the address for the pharmacy in 10306?,store_address
To take SALICYLIC ACID SOL and CORTROSYN INJ   what are instructions?,drug_dosage_instructions
SEVENFACT INJ and ACCU-CHEK SOFTCLIX LANCETS MIS delivery canceled speak to pharmacist?,rx_cancel
I only have a discount card for PCCA COSMETIC HRT BASE CRE and ENSURE ENLIVE LIQ and would like to run it through that and maybe good RX to see the best rate?,rx_drug_price
looking for pharmacy at EL PASO please provide the store address?,store_address
I'm going to come to the pharmacy thank you goodbye,thank
Can I take a Shingles-(Shingrix)  shot at your pharmacy?,available_vaccine
How do I cancel my Tdap  vaccine appointment at the prescription drug plan?,cancel_vaccine_appointment
refill my prescription for the RA CHLORPHENIRAMINE MALEATE TAB and CLEVER CHOICE ELECTRIC BREAST PUMP MIS,rx_refill
no just thank you all set,thank
how to use PAIN RELIEVER TAB and CLOZAPINE TAB?,drug_usage
I was wondering how many times a day I have to take that RA TRUEPLUS GLUCOSE GEL and IMITREX SPR?,drug_usage
SOLU-MEDROL SDV and EASYGLUCO STARTER KIT KIT  side effect?,drug_side_effects
I will wait on hold until someone can assist me.  and I will hold for a while.,hold_on
I take a pills called KP MENS DAILY FORMULA TAB and ASCORBYL PALMITATE POW and I was just wondering I'm getting a tooth extraction and I was wondering if it was safe to take it back does I have?,drug_usage
billing issue at ALBANY store,store_faq
provide direction to the store at 28115 zip code,store_directions
What are the side effects of SYNVISC ONE SYN and GOODSENSE NIGHTTIME COUGH LIQ?,drug_side_effects
Can I get a Dtap DT  vaccine appointment at a community center?,get_vaccine_appointment
any action required Pharmacy on the STUART ONE CAP and ALOCANE EMERGENCY BURN MAXIMUM STRENGTH SPR?,rx_action_notes_status
when to take MARPLAN TAB and BENAZEPRIL HYDROCHLORIDE TAB?,drug_usage
what is the manufacturer's name of the URE-NA POW and BIOGAIA PROTECTIS BABY DRO?,drug_information
I'm feeling lost and need some guidance in my medication can I talk to pharmacist.,live_pharmacist
cancel recent prescription order for PSEUDOEPHEDRINE HCL ER TAB and FORA PREMIUM V10 BLE BLOOD GLUCOSE MONITORING SYSTEM MIS?,rx_cancel
Can I take out HUMALOG KWIKPEN INJ medicine from my list?,drug_information
I'll wait on hold until the next available representative is free.  if that's alright.,hold_on
I need to cancel an immunization appointment for TetanusDiphtheria-(booster) ,cancel_vaccine_appointment
check prescription status on my NAROPIN INJ and AUGMENTIN TAB. When will it be ready?,rx_status
I need to cancel THERAPEUTIC KNEE GUARD MIS and EQ MUCUS RELIEF DM TAB and I need to also make sure that I get my prescription refill done in time?,rx_cancel
Can I cancel my Whooping Cough-(Adacel)  vaccine appointment at the immunization clinic?,cancel_vaccine_appointment
no falling PEPCID AC MAXIMUM STRENGTH TAB and CAREPOINT SAFETY 1ST SYRINGE/NEEDLE 3ML/23G X 1 MIS please do not want cancel?,rx_cancel
Is there a phone number for the store at 32821?,store_faq
calling as Medical Assistant  Can patient use a generic equivalent for QC MULTI-VITE TAB?,healthcare
Is the store near HARTSDALE?,store_directions
I want to make sure that I'm getting the senior flu shot,available_vaccine
when can I pick up my photos at 4315 CURRY FORD RD.?,store_connect
when to schedule the second dose of HPV-(Quadrivalent) ,get_vaccine_appointment
need to change the Polio  vaccination from 11:00 AM to 5:00 PM tomorrow on Monday,get_vaccine_appointment
the price of my insurance for SE-TAN PLUS CAP and ICE IT 6X9 MIS?,drug_insurance_coverage
move TOUJEO MAX SOLOSTAR PEN and FYCOMPA TAB prescription order,internal_rx_transfer
I'm looking for drug interactions between medications such as PX ACID REDUCER MAXIMUM STRENGTH TAB and CITRANATAL B-CALM PAK?,drug_interactions
wanting to know how much KEYFOLIC TAB and BETASEPT SURGICAL SCRUB LIQ I should be taking?,drug_dosage_instructions
How do I cancel my Dtap DT  vaccine appointment?,cancel_vaccine_appointment
What should I avoid while taking JUNEL FE 1/20 TAB and BENGAY ULTRA STRENGTH CRE?,drug_interactions
Physician's Assistant I need to transfer patient prescription for PRENATAL MULTIVITAMIN + DHA MIS to your pharmacy.,healthcare
Can you provide information on SODIUM FLUORIDE SOL and BLUE-EMU MAXIMUM STRENGTH SPR?,drug_information
I'm looking for drug interactions between medications such as ZEPOSIA CAP and EQ SPACE CHAMBER ANTI-STATIC/MEDIUM  MASK MIS?,drug_interactions
Can I cancel my RSV-(Respiratory Syncytial Virus)  vaccine appointment at the self-insured plan?,cancel_vaccine_appointment
Do I need to call the 4432 GEORGE WASHINGTON MEM HWY store to check stock?,store_faq
Just a sec.,hold_on
I just want to know what REFRESH CONTACTS DRO and CALCIUM CARBONATE SUS is doing for me?,drug_usage
I need to have my XYLOCAINE INJ and AFLURIA QUADRIVALENT 2023-2024 INJ filled for 30 days,rx_refill
help transfer a prescription for UCERIS TAB and FYAVOLV TAB,internal_rx_transfer
would like to know if there are interactions between 2 medications KALYDECO PAK and FT ALLERGY RELIEF CHILDRENS CHW I picked up?,drug_interactions
MOISTURE EYES DRO and DICLOFENAC SODIUM/MISOPROSTOL TAB  interaction questions about MOISTURE EYES DRO and DICLOFENAC SODIUM/MISOPROSTOL TAB interactions?,drug_interactions
I would like to transfer my TEGADERM + PAD TRANSPARENT DRESSING 2-3/8X4 MIS and HM FAMOTIDINE TAB prescription that were inadvertently sent to Florida the bun Beach,internal_rx_transfer
Ok this is a new LANCETS ULTRA THIN 30G MIS and ASPIRIN POW prescription I don’t understand why it is not allowed to be filled?,rx_action_notes_status
I have another question,thank
I do not accept alternative to MVASI INJ and HIBICLENS HAND PUMP/16OZ MIS. If you don’t have it  tell me so I may use alternate Pharmacy for this prescription. Let me know asap.,external_rx_transfer
I need to place a refill,rx_refill
hello Healthcare Provider is speaking  Could you fax over the latest prescription for WALGREENS GLUCOSE CHW for patient?,healthcare
will the store be open at 10 p.m. at 25-43 PROSPECT ST.,store_hours
talk to the pharmacist about my cost for MELATONIN QUICK DISSOLVE TAB and FORA LANCING DEVICE MIS and MELATONIN QUICK DISSOLVE TAB and FORA LANCING DEVICE MIS would?,rx_drug_price
Can you provide the time zone for the store at 2110 N FRAZIER?,store_timezone
store hours today,store_hours
drug interactions with MVW COMPLETE FORMULATION MINIS CAP and CAREFINE PEN NEEDLES 29GX1/2 MIS  and MVW COMPLETE FORMULATION MINIS CAP and CAREFINE PEN NEEDLES 29GX1/2 MIS  and alcohol?,drug_interactions
is the front door open on Valentine's Day - February 14,store_hours
how do I apply a good RX coupon for RA SLOW RELEASE IRON TAB and E-CREAM COMPLEX CRE?,drug_insurance_coverage
speak with a pharmacist about drug interaction of MUCUS-DM TAB and IDACIO STARTER PACKAGE FOR CROHNS DISEASE INJ?,drug_interactions
What time zone does the store at 60 AVE LOS DOMINICOS fall under?,store_timezone
I'm looking for drug interactions between medications such as VALPROIC ACID SOL and CHROMIUM CHLORIDE INJ?,drug_interactions
I received the wrong amount of medication that is KROGER INSULIN SYRINGE/0.5ML/29G X 1/2 MIS and CELECOXIB CAP that I've already picked up?,rx_action_notes_status
911 I did it wrong hold on,hold_on
Can I get a status of refilled MUCUS RELIEF COLD FLU & SORE THROAT LIQ and ALLERGY TAB? What's the timeline?,rx_status
How do I contact customer service at the store in 106 BOSTON ROAD ROUTE 119?,store_faq
transferred my PEDIASURE PEPTIDE 1.0 CAL LIQ and GOODSENSE ESOMEPRAZOLE MAGNESIUM CAP prescription to the wrong place,internal_rx_transfer
Is it time for my COVID19  vaccine?,available_vaccine
Practitioner I need to transfer patient prescription for WILATE INJ to your pharmacy.,healthcare
talk with um representative,live_pharmacist
when did I get my Tdap  shot and my Tdap  shot,get_vaccine_appointment
Doctor is speaking  Do you offer any medication therapy management services?,healthcare
change locations of a prescription,internal_rx_transfer
Does OPTISOURCE POST BARIATRIC SURGERY CHW and BD PRECISIONGLIDE NEEDLE 27G X 1-1/2 NDL have any known drug interactions?,drug_interactions
Which time zone is the store at 717 MARSH ST located in?,store_timezone
canceling a KP ADULTS DAILY FORMULA TAB and HYDROQUINONE POW not already filled?,rx_cancel
Physician is talikng from Dr's office  Is there a cheaper alternative to SPIRONOLACTONE POW?,healthcare
KAITLIB FE CHW and ADEK GUMMIES PLUS ZN CHW appropriate?,drug_usage
I should have a prescription called WELLBUTRIN SR TAB and HUMULIN R INJ  checking to make sure it's there at the store?,drug_availability
speak with a pharmacist about drug interaction of SUSPENDIT GEL and INPEN 100/GREY/LILLY/HUMALOG MIS?,drug_interactions
more for in price for STOP LICE COMPLETE LICE TREATMENT KIT and GLUCERNA 1.0 WITH CARBSTEADY LIQ?,rx_drug_price
What is the recommended dosage for SURE COMFORT LANCETS 23G MIS and AMARYL TAB?,drug_dosage_instructions
can I please speak to a member of your team,live_pharmacist
it has not been picked up,rx_status
Is the store at CANTON in the CST time zone?,store_timezone
question regarding RENAL VITAMIN TAB and A THRU Z SELECT 50+ MENS TAB?,drug_information
need to pick up a NOURIVAN ANTIOX CREAM BASE CRE and HANDCLEAN HAND SANITIZER GEL prescription at another location,internal_rx_transfer
I'm happy to wait on hold.  until you can assist me with my query.,hold_on
What is the recommended dosage for TRI-ESTARYLLA TAB and EASIVENT MIS?,drug_dosage_instructions
cost of VITAMIN B-12 TAB and COLLAGEN PREMIUM SKIN CREAM CRE and a transfer?,rx_drug_price
You want Tdap  an appointment now and you want it fixed now,get_vaccine_appointment
QUICKVUE AT-HOME COVID-19 TEST KIT and CLEAN & CLEAR DEEP CLEANING ASTRINGENT SENSITIVE SKIN LIQ are what because it sure is bad?,drug_side_effects
How do I cancel my RSV-(Respiratory Syncytial Virus)  vaccine appointment at the cooperative health plan?,cancel_vaccine_appointment
I needed to have LACTOSE POW and COMIRNATY 2023-24 INJ delivered and I the pharmacist has a question for me?,rx_delivery
NOVOLIN R VIA and 6ML SYRINGE/22G X 1-1/2/LUER LOCK TIP MIS  information please?,drug_information
Are money order services offered at the store in GADSDEN?,store_faq
help me schedule an appointment for a Tdap  vaccine,create_vaccine_appointment
cost of MONOJECT BLUNT CANNULA/21GX1 MIS and CARETOUCH LUER LOCK 3ML/23GX1-1/2' MIS and a transfer?,rx_drug_price
What time zone does the store at 60614 fall into?,store_timezone
WHY was VERSAPRO CRE and FLUZONE QUADRIVALENT 2021-2022 INJ cancelled?,rx_action_notes_status
for store 427 WASHINGTON STREET time zone,store_timezone
to check on Hepatitis-A ,available_vaccine
requests delivery of LEVICYN GEL and BETAMETHASONE VALERATE LOT,rx_delivery
I need to talk to the pharmacist about my interfering YONSA TAB and DEXMETHYLPHENIDATE HYDROCHLORIDE ER CAP with my YONSA TAB and DEXMETHYLPHENIDATE HYDROCHLORIDE ER CAP medications? I need advice from the pharmacist?,drug_interactions
How do I know if my Hepatitis-A  vaccine appointment is confirmed?,create_vaccine_appointment
I would like a call back from the pharmacy to pick up my DOLENE       CAP 65MG  and my DOLENE       CAP 65MG  and my DOLENE       CAP 65MG  possibly 2 days early due to a medical procedure happening on Monday,rx_expedite
I don't want my AVEENO POSITIVELY SMOOTH MOISTURIZING  prescription,rx_cancel
i want to pickup my PERMETHRIN CRE and HYDROXYM GEL at ALBUQUERQUE pharmacy please provide full address,store_address
Can I cancel my Hepatitis-B  vaccine appointment at the immunization clinic?,cancel_vaccine_appointment
Can you connect me to the store manager in 80226?,store_connect
how fast can fill LIDOCORT CRE and B1 TAB?,rx_expedite
What is the dosage instruction for VANISHPOINT SAFETY SYRINGE/3ML/25GX5/8 MIS and GLYBURIDE/METFORMIN HYDROCHLORIDE TAB?,drug_dosage_instructions
Can you provide the address for the pharmacy in MIDDLETOWN city?,store_address
calling form Dr  Offcie  Can this prescription be expedited?,healthcare
find out about a drug interaction with OMRON 7 SERIES BLOOD PRESSURE MONITOR/UPPER ARM/BLUETOOTH MIS and FABRIC BANDAGES/ASSORTED MIS?,drug_interactions
Can I get the Hepatitis-A  vaccine at your location now?,available_vaccine
Are money order services offered at the store in 45150?,store_faq
Chat with pharmacy,live_pharmacist
I need my VITATRUM TAB and GNP NICOTINE TRANSDERMAL SYSTEM DIS prescription soon  I need it today,rx_expedite
oh they're not open yet pharmacist please,live_pharmacist
I'm trying to get a PROCTOSOL HC CRE and AMOXICILLIN/CLAVULANATE POTASSIUM CHW,drug_dosage_instructions
Can I cancel my MMR  vaccine appointment at the Taft-Hartley plan?,cancel_vaccine_appointment
I need to reschedule a Polio  vaccine appointment,get_vaccine_appointment
What are the store hours at 47421?,store_faq
move to second other store for pick up PENTIPS 29GX12MM MIS and ETHOSUXIMIDE CAP,internal_rx_transfer
Physician's Assistant I need to transfer patient prescription for REFRESH P.M. OIN to your pharmacy.,healthcare
How do I schedule a RSV-(Respiratory Syncytial Virus)  vaccine appointment at a senior center?,create_vaccine_appointment
Is the Shingles-(Shingrix)  vaccine available for walk-in appointments?,available_vaccine
availability of NEOPHE TAB and EQ ALLERGY CHILDRENS SOL?,drug_availability
I didn't quite understand.  please,rephrase
price of medication,rx_drug_price
Keep me on hold  please.  and I'll wait on hold until someone can assist me.,hold_on
is there a pharmacy at (city) to pick up METHYL SALICYLATE PAD and HEATING PAD MOIST/DRY KING SIZE PAD.,store_address
about appointment for HPV-(9valent)  in next Monday,get_vaccine_appointment
I would like to transfer my PROGESTERONE MICRONIZED POW and AEROVENT PLUS HOLDING CHAMBER/COLLAPSIBLE MIS prescription that were inadvertently sent to Florida the bun Beach,internal_rx_transfer
no I need to change my appointment for Tdap ,cancel_vaccine_appointment
in store services,store_connect
I received 2 prescriptions today I received a message that the Dr was being contacted I haven’t heard anything else about MUCINEX COUGH & CONGESTION CHILDRENS LIQ and DIALYVITE VITAMIN D3 MAX TAB?,rx_action_notes_status
Is delivery possible today for NATURAL VITAMIN E CAP and DIABETIC CREW SOCKS/MENS/XL MIS?,rx_delivery
store hours on Veterans Day for the pharmacy at 48706 zicode,store_hours
SUR-FIT NATURA HIGH OUTPUT POUCH/FILTER MIS and GOODSENSE PETROLEUM JELLY GEL  side effect?,drug_side_effects
end call,thank
vaccine cost,available_vaccine
cancel a prescription for the SILADRYL ALLERGY LIQ and ALLERGY RELIEF CHILDRENS SOL?,rx_cancel
COVID appointment,available_vaccine
Sorry  I wasn't listening. more clearly,rephrase
how long will the store be open today for picking up medicine at454 ELECTRIC AVE.,store_hours
nothing else thanks,thank
What is the current time zone for the store in 51503?,store_timezone
Pharmacy they're closed at 1599 PALM BAY RD NE location,store_hours
SAPS HEALTH TWIST TOP LANCETS 30G MIS and EASY TOUCH HYPODERMIC NEEDLES 24GX1 MIS?,drug_dosage_instructions
Do you have TOBRAMYCIN/DEXAMETHASONE SUS and ALLEGRA-D 24 HOUR ALLERGY & CONGESTION TAB  in stock?,drug_availability
Where is the pharmacy avalable in CAMDEN?,store_address
cost amount of prescription for PHENEX-2 POW and EQ SENNA-S TAB?,rx_drug_price
do you have KLOR-CON 8 TAB and GOLD BOND EXTRA STRENGTH POW for Sarah White?,drug_availability
I need my SAPROPTERIN DIHYDROCHLORIDE TAB and HYDROQUINONE POW prescription ready in an hour,rx_expedite
tell me where there is a Minute Clinic in PERU?,store_address
I'd like to get the Pneumonia-(Prevnar 20) shot,create_vaccine_appointment
looking for pharmacy at DELPHI please provide the store address?,store_address
TYLENOL FOR CHILDREN/ADULTS SUS and BIO-KULT CAP and TYLENOL FOR CHILDREN/ADULTS SUS and BIO-KULT CAP and TYLENOL FOR CHILDREN/ADULTS SUS and BIO-KULT CAP status,rx_status
How do I cancel my HPV-(9valent)  vaccine appointment at the health fair?,cancel_vaccine_appointment
QC GAS RELIEF INFANTS DRO and HUMIRA PEDIATRIC CROHNS DISEASE STARTER PACK INJ  side effect?,drug_side_effects
front what photo services,store_connect
How do I contact customer service at the store in 10704?,store_faq
need to ask a question about directions to take a ZINC SULFATE MONOHYDRATE POW and GNP ALLERGY TAB?,drug_usage
dosage of a ZARBEES SLEEP CHILDRENS/MELATONIN LIQ and HM NAPROXEN SODIUM CAP?,drug_dosage_instructions
LORAZEPAM POW and CHEST CONGESTION RELIEF DM SYP  compatibility LORAZEPAM POW and CHEST CONGESTION RELIEF DM SYP?,drug_interactions
could you fill my LEUCOVORIN CALCIUM INJ and HM ADULT TUSSIN COUGH & CONGESTION DM LIQ?,rx_refill
I have questions about side effects of my PRENATAL VITAMIN/IRON TAB and ID NOW COVID-19 KIT?,drug_side_effects
Come again? slowly,rephrase
repeat prescriptions ready for pickup,rephrase
I need to speak to an associate at thefront store located at 4516 HARRISBURG BLVD..,store_connect
see if a VAGISIL LUBRICANT GEL and CODEINE SULFATE TAB is in stock?,drug_availability
What is the pharmacy address in 02118 zipcode?,store_address
to speak to the pharmacist so that my medication can be put on hold and not refilled,rx_action_notes_status
I want to know the price for RA COENZYME Q-10 CAP and EQ GAS RELIEF INFANTS SUS I give I want to give you my insurance?,drug_insurance_coverage
I would like you to transfer QC ALLERGY RELIEF CAP and CIPROFLOXACIN HCL TAB prescription to a walmart pharmacy that does have it please,external_rx_transfer
about appointment for RSV-(Respiratory Syncytial Virus)  in next Monday,get_vaccine_appointment
I will wait on hold until someone can assist me.  and I'll wait on hold until someone can assist me.,hold_on
appointment know,get_vaccine_appointment
what are the hours for tomorrow at HAVERHILL location,store_hours
I need to speak to the retail department at the 3250 N. JOHN YOUNG PKWY.THE LOOP. store.,store_connect
I need front door services at 5414 ROTARY AVE..,store_connect
check insurance coverage for SYEDA TAB and CLINOLIPID EMU?,drug_insurance_coverage
How do I schedule a Shingles-(Shingrix)  vaccine appointment at a walk-in center?,create_vaccine_appointment
uh expedite the OINTMENT BASE ,rx_expedite
our pharmacist,live_pharmacist
deliver VYVANSE CHW and IMIPRAMINE HYDROCHLORIDE TAB prescription?,rx_delivery
cancel SODIUM NITROPRUSSIDE/SODIUM CHLORIDE INJ and HINGE HEALTH CHRONIC SURGERY MIS prescription ordered today?,rx_cancel
how about refill my URSO 250 TAB and CEFEPIME VIA?,rx_refill
How do I cancel my Hepatitis-A  vaccine appointment at the patient-centered medical home?,cancel_vaccine_appointment
Need MILLIPRED TAB and FLORAJEN ACIDOPHILUS CAP asap   I'm going on a plane,rx_expedite
I'd like to transfer a prescription for NOVAVAX COVID-19 VACCINE INJ and CLEVER CHOICE 4-IN-1 INFRARED THERMOMETER MIS drug to Texas,internal_rx_transfer
Can I cancel my Dtap DT  vaccine appointment at the immunization clinic?,cancel_vaccine_appointment
Can NOVOLOG PENFILL CRT and ESTRADIOL VALERATE MDV be covered by my insurance?,drug_insurance_coverage
PAOLI store address for pickup is correct?,store_address
Is REVATIO TAB and FABIOR AER  covered by insurance?,drug_insurance_coverage
with requests talk to a pharmacy,live_pharmacist
Who can I connect with to get the store number at 15180 KENSINGTON PARK DR.?,store_faq
check the question about K-PHOS NO 2 TAB and DOFETILIDE CAP side effects?,drug_side_effects
I'll call back what time after lunch they come back store at MINNEAPOLIS?,store_hours
Medical Assistant is speaking from doctors office What are the potential risks of using SIMILAC 360 TOTAL CARE POW long-term?,healthcare
My doctor already sent info for insurance! for ULTRA FIT SMART BODY SCALE MIS and CAFFEINE TAB?,rx_action_notes_status
book HPV-(Quadrivalent)  vaccine appointment,create_vaccine_appointment
What time zone is the store in 2045 DIXWELL AVE.?,store_timezone
transfer someone to pick up my prescription for me,rx_delivery
How can I ask about gift cards at ONTARIO?,store_faq
how long is the store open at 15700 E BRIARWOOD CIR,store_hours
When will VISINE DRY EYE RELIEF SOL and FUTURO ELASTIC BANDAGE 3 MIS be filled?,drug_availability
I need to transferONTRUZANT INJ and EQL STERILE NON-STICK PADS 3X4/LARGE PAD prescription from a different Pharmacy,external_rx_transfer
check prescription status for my daughter,rx_status
Why does it cost $15.99 I couldn't have no copay at all for TOBI NEB and EMBRACE CONTROL SOLUTION LOW SOL?,rx_drug_price
SANDOSTATIN LAR DEPOT KIT and AVANDIA TAB in stock?,drug_availability
What is the pharmacy address in 88001 zipcode?,store_address
Is MM FEXOFENADINE HYDROCHLORIDE TABeffective?,drug_information
Can SURE COMFORT LANCETS 28G MIS and HEPARIN LOCK FLUSH INJ be used for my illness?,drug_usage
can I talk with the pharmacist,live_pharmacist
How do I find out the cost of the HPV-(Quadrivalent)  vaccine?,create_vaccine_appointment
check the question about PROSOURCE TF20 ENFIT COMPATIBLE LIQ and DOSOKAP TAB side effects?,drug_side_effects
do you have this METERED NASAL SPRAY PUMP 15ML/SAFETY CLIP MIS and DAPTOMYCIN INJ?,drug_availability
Come again?,rephrase
transfer a OBSTETRIX ONE CAP and BAND-AID MEDICATED STRIPS3/4 X 3 MIS prescription from a different location,internal_rx_transfer
Health provider is speaking  Do you offer any medication therapy management services?,healthcare
transfer or receive a new LANSOPRAZOLE CAP and COMIRNATY 2023-24 INJ prescription,internal_rx_transfer
Does my plan cover ZYPREXA ZYDIS ODT and ACTIVASE INJ?,drug_insurance_coverage
What should I watch out for with ULTRA FIT SMART BODY SCALE MIS and HM NICOTINE TRANSDERMAL SYSTEM STEP 2 DIS?,drug_side_effects
I want you to find me a person there to talk to,live_pharmacist
Hold on a second  I'm trying to find it.,hold_on
Can you give me the location of the pharmacy in 29710 postal code?,store_address
okay I don't need any of those prescriptions so I should be okay,thank
I need to talk to the pharmacist about my interfering LAMICTAL STARTER/NOT TAKING CARBAMAZEPINE KIT and BD SHARPS COLLECTOR COUNTERBALANCED DOOR MIS with my LAMICTAL STARTER/NOT TAKING CARBAMAZEPINE KIT and BD SHARPS COLLECTOR COUNTERBALANCED DOOR MIS medications? I need advice from the pharmacist?,drug_interactions
oh thanks,thank
questions about side effects of KINRIX INJ and DONEPEZIL HYDROCHLORIDE TAB?,drug_side_effects
yes I want to know if MUCINEX D MAXIMUM STRENGTH TAB and ENOVARX-LIDOCAINE HCL CRE  was a steroid or an antibiotic?,drug_information
when will it be ready to rpick up my VITAMIN B 12 LOZ and DIOTAME CHW?,rx_status
Can I speak to someone at the front store in CHALFONT?,store_connect
refill the prescription for VIBERZI TAB and GOODSENSE PAIN & FEVER INFANTS SUS,rx_refill
question about the cost of QC ENEMA ENE and ADVOCATE ALCOHOL PREP PADS PAD?,drug_insurance_coverage
photo pickup at 13047 FAIR LAKES SHOPPING CTR,store_connect
I'm transferring,internal_rx_transfer
to expedite my refill and OMNIPOD 5 G6 INTRO KIT (GEN 5) KIT and EQ ALL DAY ALLERGY RELIEF TAB,rx_expedite
Delivery did not arrive for PNEUMOVAX 23 INJ and ERTAPENEM INJ?,rx_delivery
hey Assistant Practitioner is calling  Does patient have any other prescriptions filled at your pharmacy?,healthcare
How do I cancel my Hepatitis-A & B  vaccine appointment at the pop-up clinic?,cancel_vaccine_appointment
I'd like to hold  please.  until you have a moment.,hold_on
What about the availability of Typhoid ?,available_vaccine
speak to someone about,live_pharmacist
LISDEXAMFETAMINE DIMESYLATE CHW and CAPSULE CONI-SNAP #3 PINK/PINK CAP appropriate?,drug_usage
What's the expected pickup time for my SINUS RINSE KIT PEDIATRIC POW and DR SMITHS DIAPER OIN?,rx_status
Do you offer the Polio  vaccine?,available_vaccine
Pharmacy hours on Earth Day - April 22 at G3525 S SAGINAW ST?,store_hours
will you mail out that PROBIOTIC+TURMERIC EXTRACT CAP and AIMSCO LUBRICATED MIS to me I have a card on file and a credit card?,rx_delivery
How do I check if my insurance covers the Polio  vaccine?,get_vaccine_appointment
Ok this is a new RELION DIGITAL THERMOMETER/FLEXIBLE MIS and CETAPHIL DERMACONTROL FOAM WASH LIQ prescription I don’t understand why it is not allowed to be filled?,rx_action_notes_status
Does PRECISION XTRA BLOOD GLUCOSE TEST STRIPS TES and FLUPHENAZINE HYDROCHLORIDE TAB have any known drug interactions?,drug_interactions
What is the address of the Minute Clinic in RICHMOND HEIGHTS?,store_address
Are medications available at the store in 15106?,store_faq
I need to talk to the front store associate in TOPSHAM.,store_connect
checking isnurance benefits on ZINC CAP and FREESTYLE UNISTICK II LANCETS MIS?,drug_insurance_coverage
these Pharmacy to call Walgreens so they can transfer a MVW COMPLETE FORMULATION D3000 CAP and HM CETIRIZINE HYDROCHLORIDE TAB prescription,external_rx_transfer
seeing if the WAL-PHED PE COLD & COUGH TAB and AVALIDE TAB in stock?,drug_availability
I need to cancel an immunization appointment for HPV-(Quadrivalent) ,cancel_vaccine_appointment
and I have a pharmacist,live_pharmacist
question about drug interaction SIMPLY SLEEP TAB and ACE CONTOURED BACK SUPPORT MIS  and SIMPLY SLEEP TAB and ACE CONTOURED BACK SUPPORT MIS?,drug_interactions
could I speak with a pharmacist please,live_pharmacist
wait repeat,rephrase
the XALATAN SOL and EMPTY CAPSULE SIZE 0 GREEN/CLEAR CAP  was out of stock so I'm trying another Pharmacy to see if you have it in stock?,drug_availability
check the question about PREMIER UROSTOMY POUCH/CONVEX FLEXTEND SKIN BARRIER/7/8 PCH and BANDAGE NEW GENERATION/LARGE PAD side effects?,drug_side_effects
how to use QC MUCUS RELIEF CHILDRENS LIQ and ARRANON INJ?,drug_usage
Delivery is late for UNILET LANCETS SUPER-THIN30G MIS and CULTURELLE DIGESTIVE HEALTH PROBIOTIC CAP?,rx_delivery
coupon for pharmacy at 347 E ALISAL ST,store_faq
cancel SM BLOOD PRESSURE MONITOR SERIES 200W/WRIST MIS and 4-WAY FAST ACTING SPR prescription ordered today?,rx_cancel
transferred my TARGRETIN GEL and GLUCOSAMINE SULFATE CAP prescription to the wrong place,internal_rx_transfer
Can you tell me the time zone for the store in ALTON?,store_timezone
Do you have QC ANTACID SUS and HM OMEPRAZOLE TAB  in stock?,drug_availability
What documents do I need for my Whooping Cough-(Adacel)  vaccine appointment?,create_vaccine_appointment
I need to speak to a store employee about a item that i lost at WILLIS.,store_connect
cancel all autofill of MULTIVITAMIN LIQ and ADVANCED HAND SANITIZER WITH ALOE GEL?,rx_cancel
Refill on Emgality Pen,rx_refill
What is the current time zone for the store in SPRINGFIELD?,store_timezone
yes can you put me down for 1:00 PM today for HPV-(Quadrivalent) ,create_vaccine_appointment
I’m paying out of pocket- not using insurance for VANDAZOLE GEL and CAREFINE PEN NEEDLES 31GX8MM PEN?,drug_insurance_coverage
How do I cancel my Dtap DT  vaccine appointment at the family clinic?,cancel_vaccine_appointment
price of the THERATEARS SOL and CLODAN SHA prescription?,rx_drug_price
need to request a transfer for VITABEX CAP and AUROVELA 24 FE TAB,internal_rx_transfer
